emg_value
63
92
103
91
74
62
49
34
20
7
1
-1
-9
-15
-12
-6
-9
-16
-19
-13
0
14
26
28
20
10
3
-3
-11
-13
-12
-12
-11
-9
-12
-20
-28
-33
-34
-21
5
27
29
19
4
-12
-28
-40
-39
-26
-19
-34
-57
-70
-71
-61
-40
-16
-6
-20
-45
-62
-67
-57
-39
-18
4
24
36
32
14
0
3
12
14
17
38
73
104
123
122
109
99
85
60
34
20
19
26
33
31
22
12
0
-8
-11
-8
-6
-12
-23
-30
-33
-31
-23
-21
-30
-43
-46
-34
-24
-23
-22
-22
-28
-43
-56
-52
-37
-32
-38
-42
-41
-34
-10
38
96
128
121
89
52
16
-8
-23
-35
-44
-43
-29
-10
0
5
7
3
-14
-39
-60
-75
-72
-50
-29
-15
-1
4
0
-4
-9
-16
-11
12
41
58
66
76
89
85
63
38
18
3
-6
-10
-11
-14
-17
-23
-32
-45
-61
-79
-88
-87
-75
-57
-45
-43
-43
-36
-24
-16
-13
-6
12
38
57
67
69
66
69
77
78
72
73
80
85
88
89
84
77
65
43
20
0
-20
-38
-52
-67
-89
-114
-121
-108
-91
-74
-52
-36
-23
2
36
62
75
81
78
67
53
43
38
38
39
37
36
42
49
46
33
17
7
12
29
38
31
19
9
-1
-18
-35
-46
-52
-61
-75
-96
-117
-127
-131
-135
-140
-141
-117
-60
-5
21
27
22
14
12
16
21
14
-1
-22
-37
-38
-32
-26
-16
1
28
51
54
39
22
14
21
38
60
87
108
111
99
84
73
65
54
39
29
24
15
0
-22
-43
-58
-72
-91
-111
-122
-117
-93
-63
-47
-44
-31
0
26
31
27
29
37
42
44
47
45
38
35
35
34
31
28
20
8
-2
-9
-16
-24
-30
-33
-33
-31
-30
-26
-16
-6
0
5
12
19
27
36
37
35
42
53
57
55
56
59
56
41
14
-14
-31
-42
-59
-71
-72
-73
-79
-82
-81
-78
-79
-88
-97
-91
-71
-43
-10
19
46
69
80
80
69
56
52
52
47
41
39
41
45
50
50
48
53
63
65
53
38
24
8
-5
-17
-25
-29
-34
-45
-54
-59
-67
-82
-99
-113
-125
-125
-96
-45
-5
14
26
35
39
41
48
56
58
50
40
35
38
39
34
24
16
18
29
33
28
21
13
5
0
-4
-7
-7
-9
-16
-24
-28
-30
-36
-42
-45
-44
-36
-25
-18
-13
-4
12
26
29
24
22
19
11
3
0
5
13
12
1
-5
-5
-9
-23
-37
-47
-49
-45
-43
-43
-39
-23
1
20
27
27
26
26
25
23
23
27
32
30
24
19
18
18
16
16
23
31
32
21
4
-6
-10
-15
-19
-16
-10
-7
-7
-12
-19
-23
-22
-18
-18
-16
-3
12
21
20
17
18
22
25
19
9
2
2
5
6
7
12
19
22
17
10
7
5
-7
-25
-36
-43
-56
-68
-77
-85
-93
-101
-100
-83
-52
-15
17
41
57
65
59
41
18
5
4
7
6
9
17
25
34
45
47
38
26
17
15
14
15
20
27
28
22
14
8
4
2
0
-2
1
7
10
7
5
6
10
13
12
8
8
10
10
8
3
-2
-6
-7
-5
-2
-2
-4
-8
-14
-19
-21
-23
-24
-22
-17
-15
-18
-22
-20
-12
-6
-4
-7
-11
-11
-6
0
2
1
2
0
-9
-19
-24
-19
-8
-2
-5
-9
-6
1
4
-1
-6
-8
-6
