emg_value
-6
-10
-11
-12
-16
-21
-20
-16
-13
-11
-8
-4
-1
4
12
19
25
33
43
46
39
26
14
5
1
-1
-6
-13
-17
-21
-23
-24
-27
-29
-30
-31
-28
-21
-9
5
18
30
38
42
45
46
46
45
43
37
27
17
9
2
-9
-21
-29
-37
-47
-56
-57
-49
-38
-28
-14
-3
1
2
3
8
16
25
32
35
36
32
27
21
17
11
4
-1
-4
-5
-5
-7
-10
-10
-7
-8
-12
-10
-1
4
7
11
16
18
17
16
12
5
0
-5
-11
-19
-19
-16
-18
-22
-23
-20
-19
-24
-28
-26
-18
-11
-3
7
12
12
11
8
3
2
6
13
17
17
15
13
10
3
-1
-3
-6
-6
-8
-17
-26
-29
-27
-24
-24
-22
-16
-9
0
11
23
31
38
47
57
62
60
55
46
34
22
12
1
-13
-30
-44
-53
-60
-62
-59
-54
-48
-40
-26
-1
22
37
42
41
40
40
39
35
26
16
8
4
-2
-10
-21
-30
-31
-28
-29
-31
-31
-26
-21
-19
-19
-16
-10
-2
7
17
22
25
28
31
31
32
36
37
32
23
13
3
-1
0
5
3
-5
-16
-27
-41
-50
-51
-45
-38
-32
-24
-12
-1
9
23
37
42
37
29
23
17
14
13
9
0
-11
-20
-25
-32
-40
-44
-39
-33
-24
-12
-2
4
12
21
29
36
47
58
61
53
41
32
27
24
20
16
12
8
3
-4
-13
-21
-24
-28
-34
-39
-40
-39
-37
-34
-29
-24
-19
-12
-2
6
12
14
14
11
8
4
0
-3
-2
1
3
0
-5
-7
-10
-14
-20
-27
-32
-34
-30
-22
-14
-5
5
18
27
27
22
20
20
19
18
18
19
24
29
26
18
12
9
9
10
11
12
13
12
8
5
3
2
3
6
8
9
7
2
-3
-8
-9
-8
-12
-18
-21
-22
-28
-34
-37
-36
-35
-34
-30
-20
-9
0
5
7
12
22
31
34
32
29
28
28
27
23
16
7
-2
-9
-14
-22
-30
-33
-29
-22
-16
-10
-7
-8
-9
-9
-7
-6
-4
0
3
4
2
1
0
-2
-5
-9
-12
-13
-11
-10
-9
-5
3
13
21
24
23
22
19
13
9
4
0
1
8
14
15
16
20
21
17
14
11
6
1
-3
-7
-12
-19
-26
-27
-23
-18
-14
-9
-6
-4
-2
0
0
0
4
12
17
17
15
18
21
21
21
21
20
20
17
9
0
-5
-5
-6
-12
-22
-26
-24
-24
-26
-28
-30
-29
-27
-23
-18
-16
-14
-11
-5
0
4
7
8
8
9
11
12
15
20
22
22
20
23
27
28
27
26
25
22
20
17
12
5
-2
-11
-18
-23
-28
-33
-39
-40
-38
-33
-30
-30
-31
-31
-31
-29
-23
-18
-14
-10
-6
0
9
15
22
29
29
24
19
14
9
7
7
8
7
6
6
8
11
14
17
20
22
22
22
23
27
29
25
20
22
27
26
19
10
4
0
-1
-3
-7
-13
-18
-21
-24
-31
-38
-41
-38
-35
-34
-31
-28
-24
-18
-10
-4
-1
2
10
18
23
26
30
30
26
19
10
0
-8
-13
-21
-36
-47
-48
-41
-32
-23
-15
-7
-1
1
5
10
16
24
35
47
51
49
46
43
38
31
22
10
-2
-12
-18
-25
-36
-48
-54
-54
-52
-43
-30
-18
-10
-1
8
17
23
25
24
18
13
13
15
14
12
9
7
4
0
-5
-15
-24
-24
-18
-12
-11
-9
-4
0
2
5
7
7
10
16
24
27
25
24
22
22
21
18
15
15
15
12
7
2
0
1
1
0
0
0
-1
-4
-5
-4
-4
-4
0
2
0
-9
-15
-17
-16
-15
-18
-28
-36
-37
-35
-34
-35
-38
-35
-27
-19
-11
-2
5
12
17
19
21
23
27
32
34
31
26
22
19
13
5
-1
-6
-14
-22
-28
-33
-36
-29
-16
-6
0
9
18
21
20
18
16
17
24
32
34
31
23
14
5
0
-1
-3
-2
0
2
2
0
-6
-10
-9
-6
-4
-2
-1
0
2
5
5
3
1
-1
-9
-21
-33
-39
-41
-44
-48
-47
-43
-39
-34
-27
-24
-24
-19
-7
8
21
28
33
39
43
45
46
47
48
48
44
39
33
25
17
12
11
9
6
3
0
-4
-9
-15
-20
-23
-23
-21
-17
-14
-12
-8
-4
-3
-3
0
5
13
16
11
3
-1
-3
-6
-12
-18
-20
-17
-17
-23
-30
-28
-20
-13
-9
-6
0
6
13
19
21
21
22
24
24
21
17
16
11
5
1
0
0
-3
-7
-12
-19
-25
-25
-22
-15
-7
0
7
13
15
16
18
16
15
18
20
16
7
-4
-11
-12
-11
-12
-15
-16
-14
-13
-17
-21
-16
-3
6
8
1
-7
-12
-14
-14
-17
-20
-19
-12
-6
-8
-11
-10
-6
-2
1
4
8
13
18
20
18
11
6
4
7
9
11
13
14
14
13
12
11
16
26
34
34
28
21
15
8
2
-4
-12
-20
-25
-26
-30
-37
-40
-36
-27
-17
-9
-1
5
9
13
16
18
22
27
32
34
32
29
25
21
14
6
0
-6
-10
-14
-18
-22
-26
-25
-22
-21
-18
-13
-10
-9
-4
3
11
18
23
23
18
9
0
-10
-24
-35
-41
-43
-43
-41
-37
-31
-26
-23
-20
-14
-8
-5
-1
5
14
20
24
26
29
34
41
41
34
23
15
13
12
9
0
-8
-11
-9
-9
-11
-12
-10
-7
-4
-2
0
6
9
15
27
36
40
43
47
48
42
31
20
9
-3
-16
-26
-33
-41
-51
-61
-70
-76
-76
-71
-61
-49
-37
-25
-10
3
16
26
34
47
60
65
63
61
62
62
58
48
32
10
-7
-16
-24
-36
-48
-51
-45
-41
-41
-40
-36
-30
-23
-14
-7
-2
5
16
28
39
45
49
53
54
51
42
30
18
6
-9
-26
-37
-41
-41
-40
-40
-41
-40
-38
-34
-28
-22
-13
1
16
24
28
33
41
46
45
39
33
28
23
19
14
5
-6
-14
-12
-8
-9
-10
-9
-7
-5
-1
2
3
1
0
-2
-6
-11
-14
-15
-17
-19
-23
-30
-34
-35
-34
-36
-38
-31
-19
-9
0
12
22
30
31
31
34
38
43
47
45
35
23
13
4
-2
-8
-13
-16
-18
-17
-16
-18
-22
-23
-21
-17
-13
-6
3
9
12
19
24
22
19
18
17
11
-1
-12
-16
-16
-14
-16
-23
-27
-27
-25
-24
-25
-25
-22
-17
-10
-4
1
7
12
17
22
25
29
39
53
60
59
52
45
39
33
25
19
11
0
-14
-26
-36
-42
-44
-43
-40
-36
-29
-22
-17
-11
-6
-2
1
6
12
14
12
7
3
1
0
-4
-9
-15
-18
-14
-9
-7
-6
-3
0
1
-1
-2
0
2
6
13
21
29
38
40
34
23
11
1
-4
-12
-20
-27
-38
-49
-57
-62
-64
-62
-55
-43
-32
-25
-18
-8
3
15
29
46
65
84
94
94
86
71
53
36
23
10
-2
-14
-22
-25
-28
-30
-27
-23
-23
-25
-27
-25
-18
-11
-5
0
3
7
11
16
17
11
5
4
4
2
-2
-6
-10
-16
-21
-23
-23
-22
-20
-14
-6
-2
0
0
4
11
22
33
40
47
53
49
39
28
14
2
-8
-16
-21
-25
-30
-35
-38
-42
-43
-40
-33
-23
-14
-5
4
12
17
22
29
40
50
57
57
49
36
23
14
6
-3
-16
-28
-37
-39
-41
-48
-55
-55
-50
-43
-38
-34
-30
-26
-15
1
17
31
43
50
52
46
37
30
25
22
16
9
1
-9
-20
-25
-30
-35
-38
-34
-24
-13
-1
10
22
30
35
35
33
31
29
26
20
13
8
6
3
-1
-9
-16
-21
-24
-24
-27
-33
-34
-29
-19
-5
11
21
22
19
14
9
6
6
9
11
8
2
-2
-3
-5
-15
-26
-32
-34
-36
-37
-39
-41
-39
-29
-13
0
7
15
22
25
27
30
32
35
39
41
38
29
20
15
12
8
7
7
1
-2
3
11
11
4
-1
-1
-1
-4
-8
-9
-6
-4
-2
0
1
2
2
-2
-13
-21
-24
-24
-22
-16
-9
-1
6
12
10
1
-7
-13
-14
-15
-16
-19
-22
-25
-26
-25
-26
-27
-26
-19
-12
-7
