emg_value
-8
0
15
32
43
46
42
32
19
10
5
2
-2
-7
-12
-15
-17
-21
-27
-29
-25
-21
-21
-23
-25
-27
-31
-33
-31
-24
-17
-8
0
4
5
8
15
24
33
41
48
52
55
59
58
54
49
51
59
64
63
57
42
17
-5
-21
-34
-47
-61
-71
-75
-77
-74
-66
-55
-43
-33
-24
-17
-11
-4
0
4
15
30
42
49
51
48
40
29
19
12
6
3
2
-3
-13
-25
-29
-23
-16
-18
-20
-17
-14
-10
-7
-3
0
5
11
15
15
14
18
24
23
14
5
-2
-12
-24
-36
-46
-53
-53
-44
-31
-21
-9
3
16
30
41
45
43
41
42
40
34
29
26
22
17
14
10
5
0
0
-3
-12
-27
-41
-41
-29
-13
-3
0
-2
-7
-10
-8
-4
1
6
10
12
12
13
18
21
18
9
-1
-10
-15
-19
-25
-34
-36
-28
-17
-16
-23
-27
-27
-26
-25
-25
-27
-24
-13
-2
3
2
6
17
23
24
21
12
0
-6
-3
3
14
34
53
64
62
50
36
29
30
32
28
20
12
8
5
0
-5
-10
-10
-13
-18
-25
-34
-41
-44
-47
-58
-70
-71
-66
-56
-44
-27
-5
12
29
47
58
58
54
49
42
34
27
24
23
23
23
28
31
24
9
-7
-20
-29
-34
-32
-28
-26
-28
-33
-36
-36
-30
-22
-17
-12
0
18
30
34
35
34
27
20
16
16
12
3
-8
-19
-27
-30
-27
-23
-22
-22
-15
-1
15
34
49
46
28
9
0
-1
2
7
8
1
-14
-27
-33
-37
-41
-45
-48
-50
-51
-50
-47
-39
-28
-15
-2
10
22
32
37
46
63
76
82
81
75
66
59
53
46
35
22
14
13
16
19
20
18
11
-5
-28
-43
-45
-41
-39
-42
-45
-42
-34
-26
-20
-20
-26
-32
-39
-48
-52
-49
-43
-38
-34
-33
-31
-28
-23
-15
-4
10
28
49
71
85
88
83
75
70
65
55
40
26
15
3
-6
-11
-22
-39
-51
-56
-58
-60
-60
-56
-50
-41
-24
2
23
30
29
28
23
18
18
21
19
10
3
0
-1
-6
-13
-22
-29
-32
-32
-33
-33
-28
-18
-9
-6
-5
0
8
18
30
39
44
48
54
61
63
59
51
42
32
20
10
2
-3
-9
-14
-18
-23
-31
-38
-41
-38
-33
-25
-15
-8
-3
0
0
3
10
18
21
21
18
14
8
0
-8
-15
-19
-21
-21
-20
-17
-9
1
8
8
1
-5
-10
-13
-15
-18
-22
-23
-20
-16
-14
-14
-16
-21
-26
-25
-19
-13
-9
-7
-8
-10
-12
-14
-9
2
13
20
27
30
29
29
31
30
28
29
34
36
34
28
20
12
4
0
-2
-3
-3
-1
0
0
-4
-4
0
4
6
8
11
13
15
19
21
21
23
28
32
27
20
19
17
8
-3
-12
-20
-26
-34
-44
-52
-57
-58
-54
-47
-41
-30
-16
-5
5
15
19
20
23
29
33
36
38
38
33
24
17
13
5
-6
-19
-35
-56
-78
-97
-104
-101
-93
-84
-71
-55
-38
-17
7
32
57
77
87
87
82
77
71
60
42
24
10
1
-5
-15
-26
-34
-38
-38
-37
-34
-27
-15
1
22
37
41
42
44
48
48
40
31
26
21
14
8
2
-5
-14
-20
-23
-27
-31
-28
-20
-15
-13
-10
-2
6
14
21
23
20
19
23
29
31
28
24
18
8
-4
-17
-28
-35
-38
-45
-57
-66
-64
-54
-40
-26
-14
-8
-6
-7
-7
-6
-2
9
30
48
52
47
41
32
17
2
-6
-12
-15
-14
-14
