Record Length,2.500000e+03,,   0.000000000000,  -0.01400,
Sample Interval,2.000000e-02,,   0.020000000000,  -0.01800,
Trigger Point,-0.000000000000e+00,,   0.040000000000,  -0.00800,
,,,   0.060000000000,  -0.00400,
,,,   0.080000000000,  -0.01200,
,,,   0.100000000000,  -0.00600,
Source,CH1,,   0.120000000000,   0.00000,
Vertical Units,V,,   0.140000000000,  -0.00800,
Vertical Scale,5.000000e-02,,   0.160000000000,  -0.01000,
Vertical Offset,-1.200000e-01,,   0.180000000000,  -0.00800,
Horizontal Units,s,,   0.200000000000,  -0.01400,
Horizontal Scale,5.000000e+00,,   0.220000000000,  -0.00600,
,,,0.360000000000,  -0.00400,
,,,0.380000000000,  -0.00800,
,,,0.400000000000,  -0.01400,
,,,0.420000000000,  -0.00200,
,,,0.440000000000,  -0.01000,
,,,0.460000000000,  -0.00400,
,,,0.480000000000,  -0.01000,
,,,0.500000000000,  -0.01600,
,,,0.520000000000,  -0.00600,
,,,0.540000000000,  -0.00800,
,,,0.560000000000,  -0.00600,
,,,0.580000000000,  -0.01000,
,,,0.600000000000,  -0.01200,
,,,0.620000000000,  -0.00800,
,,,0.640000000000,  -0.00600,
,,,0.660000000000,  -0.01200,
,,,0.680000000000,  -0.01400,
,,,0.700000000000,  -0.00600,
,,,0.720000000000,  -0.00600,
,,,0.740000000000,  -0.00800,
,,,0.760000000000,  -0.00200,
,,,0.780000000000,  -0.00400,
,,,0.800000000000,  -0.00400,
,,,0.820000000000,  -0.00200,
,,,0.840000000000,  -0.01600,
,,,0.860000000000,  -0.00200,
,,,0.880000000000,  -0.01000,
,,,0.900000000000,  -0.00800,
,,,0.920000000000,  -0.01800,
,,,0.940000000000,   0.00200,
,,,0.960000000000,  -0.01000,
,,,0.980000000000,  -0.00400,
,,,1.000000000000,  -0.01800,
,,,1.020000000000,  -0.00600,
,,,1.040000000000,  -0.01400,
,,,1.060000000000,   0.00000,
,,,1.080000000000,  -0.00400,
,,,1.100000000000,  -0.01000,
,,,1.120000000000,  -0.01000,
,,,1.140000000000,  -0.00400,
,,,1.160000000000,  -0.01200,
,,,1.180000000000,  -0.01000,
,,,1.200000000000,  -0.01400,
,,,1.220000000000,  -0.00400,
,,,1.240000000000,  -0.01200,
,,,1.260000000000,  -0.01400,
,,,1.280000000000,  -0.00800,
,,,1.300000000000,  -0.00400,
,,,1.320000000000,  -0.01200,
,,,1.340000000000,   0.00600,
,,,1.360000000000,  -0.01400,
,,,1.380000000000,  -0.00200,
,,,1.400000000000,  -0.00400,
,,,1.420000000000,  -0.01000,
