Record Length,2.500000e+03,,   0.000000000000,   0.00000,
Sample Interval,4.000000e-02,,   0.040000000000,   0.00000,
Trigger Point,-0.000000000000e+00,,   0.080000000000,   0.00000,
,,,   0.120000000000,   0.00000,
,,,   0.160000000000,  -0.00400,
,,,   0.200000000000,   0.00000,
Source,CH1,,   0.240000000000,   0.00000,
Vertical Units,V,,   0.280000000000,   0.00000,
Vertical Scale,1.000000e-01,,   0.320000000000,  -0.00400,
Vertical Offset,0.000000e+00,,   0.360000000000,   0.00000,
Horizontal Units,s,,   0.400000000000,   0.00400,
Horizontal Scale,1.000000e+01,,   0.440000000000,   0.00400,
,,,0.720000000000,   0.00000,
,,,0.760000000000,  -0.00800,
,,,0.800000000000,   0.00000,
,,,0.840000000000,   0.00000,
,,,0.880000000000,   0.00000,
,,,0.920000000000,  -0.00800,
,,,0.960000000000,   0.00400,
,,,1.000000000000,   0.00000,
,,,1.040000000000,   0.00400,
,,,1.080000000000,   0.00400,
,,,1.120000000000,  -0.00400,
,,,1.160000000000,   0.00000,
,,,1.200000000000,   0.00000,
,,,1.240000000000,   0.00400,
,,,1.280000000000,   0.00400,
,,,1.320000000000,  -0.00400,
,,,1.360000000000,   0.00400,
,,,1.400000000000,   0.00000,
,,,1.440000000000,   0.00000,
,,,1.480000000000,  -0.00800,
,,,1.520000000000,   0.00800,
,,,1.560000000000,   0.00000,
,,,1.600000000000,  -0.00400,
,,,1.640000000000,  -0.00400,
,,,1.680000000000,   0.12800,
,,,1.720000000000,   0.18000,
,,,1.760000000000,   0.08000,
,,,1.800000000000,   0.08400,
,,,1.840000000000,   0.06800,
,,,1.880000000000,   0.09200,
,,,1.920000000000,   0.08400,
,,,1.960000000000,   0.06400,
,,,2.000000000000,   0.06400,
,,,2.040000000000,   0.08000,
,,,2.080000000000,   0.08000,
,,,2.120000000000,   0.05600,
,,,2.160000000000,   0.06800,
,,,2.200000000000,   0.08400,
,,,2.240000000000,   0.08000,
,,,2.280000000000,   0.05200,
,,,2.320000000000,   0.06400,
,,,2.360000000000,   0.08800,
,,,2.400000000000,   0.08400,
,,,2.440000000000,   0.06000,
,,,2.480000000000,   0.15600,
,,,2.520000000000,   0.15200,
,,,2.560000000000,   0.14000,
,,,2.600000000000,   0.12800,
,,,2.640000000000,   0.14400,
,,,2.680000000000,   0.14800,
,,,2.720000000000,   0.13600,
,,,2.760000000000,   0.11600,
,,,2.800000000000,   0.15200,
,,,2.840000000000,   0.15600,
,,,2.880000000000,   0.12800,
,,,2.920000000000,   0.13200,
,,,2.960000000000,   0.15600,
,,,3.000000000000,   0.15200,
,,,3.040000000000,   0.12400,
,,,3.080000000000,   0.12800,
,,,3.120000000000,   0.14800,
,,,3.160000000000,   0.15200,
,,,3.200000000000,   0.13600,
,,,3.240000000000,   0.15200,
,,,3.280000000000,   0.15200,
,,,3.320000000000,   0.12800,
,,,3.360000000000,   0.12400,
,,,3.400000000000,   0.14400,
,,,3.440000000000,   0.15200,
,,,3.480000000000,   0.13200,
,,,3.520000000000,   0.13600,
,,,3.560000000000,   0.13200,
,,,3.600000000000,   0.15200,
,,,3.640000000000,   0.13600,
,,,3.680000000000,   0.12400,
,,,3.720000000000,   0.16000,
,,,3.760000000000,   0.16000,
,,,3.800000000000,   0.13200,
,,,3.840000000000,   0.15200,
,,,3.880000000000,   0.15200,
,,,3.920000000000,   0.13600,
,,,3.960000000000,   0.12400,
,,,4.000000000000,   0.15200,
,,,4.040000000000,   0.15600,
