timestamp,voltage_mV
3.1308016777038574,16218000.0
3.1317977905273438,16189000.0
3.1317977905273438,16179000.0
3.1562693119049072,16159000.0
3.1562693119049072,16213000.0
3.157097578048706,16203000.0
3.181461811065674,16200000.0
3.181461811065674,16229000.0
3.182126760482788,16230000.0
3.2058606147766113,16202000.0
3.2068049907684326,16214000.0
3.207057476043701,16216000.0
3.2315895557403564,16303000.0
3.2315895557403564,16203000.0
3.23213529586792,16226000.0
3.2565367221832275,16208000.0
3.2565367221832275,16233000.0
3.2565367221832275,16278000.0
3.2812228202819824,16187000.0
3.2819390296936035,16231000.0
3.2821834087371826,16198000.0
3.305938959121704,16218000.0
3.306903123855591,16203000.0
3.307065725326538,16216000.0
3.331763505935669,16260000.0
3.331763505935669,16142000.0
3.331763505935669,16204000.0
3.3561859130859375,16220000.0
3.3561859130859375,16202000.0
3.356957197189331,16216000.0
3.3812618255615234,16204000.0
3.381915807723999,16240000.0
3.381915807723999,16228000.0
3.4060659408569336,16147000.0
3.406855583190918,16211000.0
3.4070992469787598,16205000.0
3.431694269180298,16257000.0
3.4318759441375732,16092000.0
3.4321212768554688,16022000.0
3.456538677215576,16181000.0
3.456538677215576,16257000.0
3.456538677215576,16159000.0
3.4813039302825928,16176000.0
3.4813039302825928,16211000.0
3.4813039302825928,16244000.0
3.5064995288848877,16248000.0
3.5068488121032715,16213000.0
3.507098913192749,16141000.0
3.531116485595703,16205000.0
3.531116485595703,16281000.0
3.532097101211548,16141000.0
3.5565216541290283,16189000.0
3.556833267211914,16118000.0
3.557084798812866,16249000.0
3.58168888092041,16201000.0
3.58168888092041,16097000.0
3.5822126865386963,16213000.0
3.6066935062408447,16197000.0
3.6066935062408447,16195000.0
3.6066935062408447,16211000.0
3.6308786869049072,16183000.0
3.631875991821289,16163000.0
3.6320478916168213,16091000.0
3.6565051078796387,16184000.0
3.656822681427002,16296000.0
3.6570708751678467,15990000.0
3.6810147762298584,16191000.0
3.6810147762298584,16280000.0
3.6820590496063232,16166000.0
3.7155117988586426,16243000.0
3.7304396629333496,16145000.0
3.7304396629333496,16229000.0
3.73480224609375,16181000.0
3.73480224609375,16211000.0
3.73480224609375,16216000.0
3.755922794342041,16282000.0
3.756920576095581,16128000.0
3.7570056915283203,16181000.0
3.7809457778930664,16228000.0
3.7819437980651855,16209000.0
3.7819437980651855,16172000.0
3.8064169883728027,16288000.0
3.8064169883728027,16251000.0
3.8064169883728027,16133000.0
3.8315913677215576,16061000.0
3.8315913677215576,16233000.0
3.8315913677215576,16281000.0
3.856052875518799,16250000.0
3.856052875518799,16226000.0
3.857018232345581,16173000.0
3.881586790084839,16234000.0
3.881586790084839,16325000.0
3.882549285888672,16140000.0
3.882549285888672,16184000.0
3.905764102935791,16307000.0
3.906801223754883,16189000.0
3.906801223754883,16160000.0
3.931509494781494,16241000.0
3.931509494781494,16169000.0
3.931509494781494,16211000.0
3.956068992614746,16162000.0
3.956068992614746,16196000.0
3.957045555114746,16236000.0
3.9815361499786377,16206000.0
3.9815361499786377,16142000.0
3.9815361499786377,16242000.0
4.006095886230469,16233000.0
4.0068113803863525,16230000.0
4.0068113803863525,16217000.0
4.030913591384888,16149000.0
4.031911611557007,16321000.0
4.032031059265137,16194000.0
4.056396961212158,16192000.0
4.056396961212158,16237000.0
4.056396961212158,16225000.0
4.081706762313843,16195000.0
4.081706762313843,16178000.0
4.082105875015259,16326000.0
4.106587171554565,16152000.0
4.106587171554565,16170000.0
4.106587171554565,16223000.0
4.1311445236206055,16220000.0
4.1311445236206055,16245000.0
4.132141828536987,16260000.0
4.15634560585022,16251000.0
4.15634560585022,16173000.0
4.157065153121948,16187000.0
4.181467056274414,16282000.0
4.181467056274414,16209000.0
4.181467056274414,16215000.0
4.205981492996216,16163000.0
4.20694637298584,16051000.0
4.2070653438568115,16216000.0
4.231486558914185,16230000.0
4.231486558914185,16219000.0
4.232202053070068,16204000.0
4.2560224533081055,16264000.0
4.2569849491119385,16132000.0
4.2569849491119385,16277000.0
4.28144383430481,16257000.0
4.28144383430481,16261000.0
4.282066822052002,16184000.0
4.3065266609191895,16198000.0
4.3065266609191895,16385000.0
4.3065266609191895,16145000.0
4.331311464309692,16216000.0
4.331311464309692,16169000.0
4.331311464309692,16237000.0
4.356448173522949,16192000.0
4.356820344924927,16194000.0
4.357069492340088,16274000.0
4.381006479263306,16179000.0
4.381006479263306,16229000.0
4.382077217102051,16177000.0
4.406533479690552,16278000.0
4.406533479690552,16207000.0
4.407106637954712,16085000.0
4.430785894393921,16302000.0
4.431817531585693,16217000.0
4.431817531585693,16163000.0
4.456251382827759,16253000.0
4.456251382827759,16223000.0
4.457216501235962,16273000.0
4.481403827667236,16213000.0
4.481403827667236,16230000.0
4.481403827667236,16233000.0
4.506619215011597,16184000.0
4.506619215011597,16179000.0
4.507107734680176,16223000.0
4.53113865852356,16105000.0
4.53113865852356,16286000.0
4.532033443450928,16174000.0
4.556403636932373,16160000.0
4.556864023208618,16248000.0
4.557113170623779,16172000.0
4.581116199493408,16247000.0
4.581116199493408,16214000.0
4.582107067108154,16269000.0
4.606542110443115,15970000.0
4.606542110443115,16205000.0
4.607113599777222,16218000.0
4.630917310714722,16170000.0
4.631932735443115,16209000.0
4.631932735443115,16187000.0
4.6564366817474365,16210000.0
4.6564366817474365,16163000.0
4.6564366817474365,16288000.0
4.681604623794556,16207000.0
4.681604623794556,16143000.0
4.681604623794556,16286000.0
4.705878973007202,16162000.0
4.706842422485352,16234000.0
4.70707368850708,16258000.0
4.731685638427734,16058000.0
4.731685638427734,16236000.0
4.732056140899658,16269000.0
4.7565367221832275,16202000.0
4.7565367221832275,16220000.0
4.7565367221832275,16268000.0
4.781234264373779,16187000.0
4.781874179840088,16194000.0
4.782116889953613,16161000.0
4.805810451507568,16130000.0
4.806877851486206,16291000.0
4.807126760482788,16240000.0
4.831478118896484,16226000.0
4.831478118896484,16266000.0
4.831478118896484,16218000.0
4.8560004234313965,16246000.0
4.856962203979492,16216000.0
4.857095956802368,16255000.0
4.88149619102478,16253000.0
4.881888151168823,16153000.0
4.882137060165405,16209000.0
4.905872821807861,16342000.0
4.906796455383301,16122000.0
4.907044410705566,16203000.0
4.931671380996704,16218000.0
4.931671380996704,16157000.0
4.932107925415039,16210000.0
4.95656681060791,16243000.0
4.95656681060791,16177000.0
4.95656681060791,16207000.0
4.981328010559082,16247000.0
4.981328010559082,16106000.0
4.981328010559082,16251000.0
5.006530284881592,16221000.0
5.006886959075928,16194000.0
5.007134914398193,16259000.0
5.031138181686401,16234000.0
5.031138181686401,16180000.0
5.032095670700073,16256000.0
5.056529760360718,16221000.0
5.056529760360718,16223000.0
5.0571229457855225,16206000.0
5.080883741378784,16197000.0
5.081885099411011,16233000.0
5.081885099411011,16213000.0
5.1063103675842285,16248000.0
5.1063103675842285,16175000.0
5.1063103675842285,16188000.0
5.131509780883789,16206000.0
5.131509780883789,16213000.0
5.131509780883789,16209000.0
5.155986309051514,16201000.0
5.1569504737854,16204000.0
5.157090902328491,16209000.0
5.180891752243042,16213000.0
5.1818671226501465,16210000.0
5.182114601135254,16213000.0
5.206602096557617,16222000.0
5.206602096557617,16207000.0
5.206602096557617,16205000.0
5.231143236160278,16209000.0
5.231143236160278,16200000.0
5.232140779495239,16204000.0
5.256379127502441,16212000.0
5.256379127502441,16216000.0
5.256379127502441,16211000.0
5.281498670578003,16205000.0
5.281498670578003,16218000.0
5.281498670578003,16208000.0
5.306001901626587,16203000.0
5.306001901626587,16210000.0
5.307067155838013,16214000.0
5.331499338150024,16214000.0
5.331499338150024,16206000.0
5.332492113113403,16216000.0
5.356066703796387,16206000.0
5.356066703796387,16220000.0
5.3570592403411865,16213000.0
5.3817055225372314,16214000.0
5.3817055225372314,16208000.0
5.38210916519165,16219000.0
5.406560182571411,16209000.0
5.406560182571411,16177000.0
5.406560182571411,16206000.0
5.431473016738892,16220000.0
5.431473016738892,16210000.0
5.431473016738892,16177000.0
5.4566404819488525,16204000.0
5.4568798542022705,16212000.0
5.457131385803223,16206000.0
5.481159687042236,16210000.0
5.481159687042236,16219000.0
5.482119083404541,16200000.0
5.506557941436768,16190000.0
5.506557941436768,16207000.0
5.507116317749023,16203000.0
5.5317089557647705,16214000.0
5.5317089557647705,16217000.0
5.5317089557647705,16206000.0
5.556280136108398,16197000.0
5.556280136108398,16209000.0
5.556280136108398,16225000.0
5.581082820892334,16207000.0
5.581082820892334,16208000.0
5.582117795944214,16214000.0
5.606512784957886,16224000.0
5.606512784957886,16226000.0
5.606512784957886,16209000.0
5.631441354751587,16199000.0
5.631441354751587,16208000.0
5.631441354751587,16207000.0
5.656342506408691,16210000.0
5.6568872928619385,16209000.0
5.657132863998413,16192000.0
5.681171178817749,16214000.0
5.681171178817749,16210000.0
5.682085037231445,16213000.0
5.706534147262573,16213000.0
5.706534147262573,16203000.0
5.707116603851318,16199000.0
5.731753349304199,16223000.0
5.731753349304199,16214000.0
5.731753349304199,16215000.0
5.756251573562622,16212000.0
5.756251573562622,16198000.0
5.757216691970825,16190000.0
5.781374454498291,16205000.0
5.781374454498291,16219000.0
5.782371759414673,16212000.0
5.806528806686401,16202000.0
5.806881904602051,16202000.0
5.807129859924316,16207000.0
5.83128547668457,16215000.0
5.83128547668457,16212000.0
5.832114219665527,16216000.0
5.8565874099731445,16215000.0
5.8565874099731445,16212000.0
5.8565874099731445,16210000.0
5.881056070327759,16195000.0
5.881056070327759,16210000.0
5.882146596908569,16223000.0
5.905855894088745,16213000.0
5.906820774078369,16213000.0
5.90712308883667,16194000.0
5.931743383407593,16223000.0
5.931743383407593,16210000.0
5.931743383407593,16212000.0
5.956257581710815,16215000.0
5.956257581710815,16209000.0
5.957219362258911,16211000.0
5.98145866394043,16188000.0
5.98145866394043,16178000.0
5.982454538345337,16208000.0
6.005878925323486,16219000.0
6.006842136383057,16207000.0
6.006842136383057,16207000.0
6.031587839126587,16205000.0
6.031587839126587,16189000.0
6.032111167907715,16202000.0
6.056846618652344,16208000.0
6.057357549667358,16212000.0
6.057600259780884,16196000.0
6.0578453540802,16223000.0
6.080791234970093,16212000.0
6.081893444061279,16204000.0
6.0821404457092285,16218000.0
6.106598138809204,16233000.0
6.106896162033081,16203000.0
6.107144594192505,16221000.0
6.131862163543701,16219000.0
6.131862163543701,16203000.0
6.131862163543701,16221000.0
6.1563639640808105,16188000.0
6.1563639640808105,16213000.0
6.1563639640808105,16217000.0
6.181565523147583,16166000.0
6.181565523147583,16200000.0
6.182412624359131,16214000.0
6.206228256225586,16221000.0
6.206861734390259,16236000.0
6.207105875015259,16206000.0
6.230855464935303,16195000.0
6.2318525314331055,16202000.0
6.232089996337891,16231000.0
6.256561279296875,16174000.0
6.256561279296875,16225000.0
6.256561279296875,16198000.0
6.281306505203247,16167000.0
6.281306505203247,16235000.0
6.282303094863892,16222000.0
6.305969476699829,16211000.0
6.306933879852295,16180000.0
6.307103872299194,16178000.0
6.331814765930176,16209000.0
6.331814765930176,16214000.0
6.331814765930176,16193000.0
6.356320381164551,16176000.0
6.356320381164551,16202000.0
6.357118368148804,16189000.0
6.381483554840088,16140000.0
6.381483554840088,16186000.0
6.382361650466919,16246000.0
6.406069040298462,16219000.0
6.406069040298462,16220000.0
6.407127380371094,16205000.0
6.430834531784058,16202000.0
6.4318318367004395,16199000.0
6.432055473327637,16300000.0
6.456452369689941,16217000.0
6.456452369689941,16237000.0
6.456452369689941,16192000.0
6.481175422668457,16214000.0
6.481175422668457,16215000.0
6.482172012329102,16220000.0
6.506353378295898,16190000.0
6.506353378295898,16211000.0
6.506353378295898,16215000.0
6.530745029449463,16259000.0
6.531780958175659,16210000.0
6.531780958175659,16218000.0
6.557211875915527,16249000.0
6.557211875915527,16163000.0
6.557211875915527,16286000.0
6.557211875915527,16202000.0
6.581375598907471,16210000.0
6.581375598907471,16211000.0
6.582373380661011,16293000.0
6.605990648269653,16216000.0
6.606954574584961,16200000.0
6.607065677642822,16220000.0
6.630723237991333,16282000.0
6.6317572593688965,16208000.0
6.632128953933716,16277000.0
6.6565916538238525,16183000.0
6.6565916538238525,16261000.0
6.6565916538238525,16247000.0
6.681245803833008,16172000.0
6.681245803833008,16257000.0
6.681245803833008,16226000.0
6.706459999084473,16219000.0
6.706846475601196,16248000.0
6.707093238830566,16206000.0
6.731070518493652,16229000.0
6.732066631317139,16232000.0
6.732066631317139,16186000.0
6.75630259513855,16114000.0
6.75630259513855,16227000.0
6.757299423217773,16215000.0
6.781625270843506,16249000.0
6.781625270843506,16201000.0
6.782629728317261,16332000.0
6.806134462356567,16223000.0
6.806852102279663,16284000.0
6.807093381881714,16283000.0
6.83072566986084,16217000.0
6.831870079040527,16223000.0
6.832109689712524,16215000.0
6.856548547744751,16220000.0
6.856835126876831,16218000.0
6.85707688331604,16215000.0
6.8813183307647705,16082000.0
6.8813183307647705,16233000.0
6.8813183307647705,16248000.0
6.906519412994385,16166000.0
6.906883716583252,16154000.0
6.907133102416992,16101000.0
6.931258916854858,16212000.0
6.931258916854858,16200000.0
6.932115316390991,16352000.0
6.956538915634155,16148000.0
6.956538915634155,16218000.0
6.957121849060059,16286000.0
6.981732368469238,16226000.0
6.981732368469238,16218000.0
6.981732368469238,16209000.0
7.006219863891602,16096000.0
7.006219863891602,16219000.0
7.007184743881226,16289000.0
7.031367301940918,16072000.0
7.031367301940918,16239000.0
7.032361268997192,16192000.0
7.056514739990234,16213000.0
7.056903600692749,16264000.0
7.057154893875122,16145000.0
7.081394195556641,16252000.0
7.081394195556641,16221000.0
7.082120180130005,16221000.0
7.1058876514434814,16181000.0
7.106849431991577,16235000.0
7.106849431991577,16070000.0
7.131605863571167,16224000.0
7.131605863571167,16174000.0
7.131605863571167,16212000.0
7.156036615371704,16238000.0
7.156036615371704,16218000.0
7.157090902328491,16157000.0
7.181741714477539,16226000.0
7.181741714477539,16270000.0
7.181741714477539,16201000.0
7.206249475479126,16150000.0
7.207244396209717,16252000.0
7.207244396209717,16203000.0
7.207244396209717,16233000.0
7.231369495391846,16211000.0
7.232023477554321,16219000.0
7.232302665710449,16163000.0
7.2560646533966064,16189000.0
7.257028341293335,16257000.0
7.257132053375244,16231000.0
7.2808356285095215,16166000.0
7.281834602355957,16250000.0
7.282139301300049,16221000.0
7.306610107421875,16193000.0
7.306610107421875,16204000.0
7.306610107421875,16270000.0
7.330920934677124,16202000.0
7.331918478012085,16154000.0
7.331918478012085,16220000.0
7.356080532073975,16170000.0
7.356080532073975,16200000.0
7.357131719589233,16256000.0
7.381547689437866,16261000.0
7.381547689437866,16188000.0
7.382189989089966,16219000.0
7.405760288238525,16172000.0
7.4067604541778564,16202000.0
7.407127618789673,16248000.0
7.4317755699157715,16082000.0
7.4317755699157715,16213000.0
7.4317755699157715,16261000.0
7.456195592880249,16132000.0
7.456195592880249,16218000.0
7.457094430923462,16196000.0
7.480839729309082,16385000.0
7.481882095336914,16104000.0
7.4821319580078125,16323000.0
7.506594181060791,16243000.0
7.506594181060791,16203000.0
7.506594181060791,16217000.0
7.5312278270721436,16177000.0
7.5312278270721436,16168000.0
7.532226800918579,16186000.0
7.556431770324707,16178000.0
7.5573952198028564,16209000.0
7.5575902462005615,16224000.0
7.557835102081299,16211000.0
7.581215143203735,16222000.0
7.581215143203735,16264000.0
7.582141160964966,16215000.0
7.606577634811401,16256000.0
7.606577634811401,16198000.0
7.6071460247039795,16183000.0
7.630836725234985,16157000.0
7.6318628787994385,16165000.0
7.6318628787994385,16255000.0
7.6564013957977295,16165000.0
7.6564013957977295,16313000.0
7.657217502593994,16063000.0
7.681040525436401,16196000.0
7.681040525436401,16228000.0
7.682075023651123,16228000.0
7.713109493255615,16225000.0
7.7335734367370605,16200000.0
7.734571695327759,16307000.0
7.734571695327759,16117000.0
7.734571695327759,16327000.0
7.734571695327759,16217000.0
7.756337404251099,16256000.0
7.756875276565552,16187000.0
7.757119178771973,16213000.0
7.781706094741821,16078000.0
7.7819602489471436,16128000.0
7.7819602489471436,16265000.0
7.806077480316162,16220000.0
7.806806564331055,16192000.0
7.807058334350586,16245000.0
7.831175088882446,16168000.0
7.831175088882446,16210000.0
7.832098960876465,16180000.0
7.856419324874878,16171000.0
7.856419324874878,16239000.0
7.8569722175598145,16224000.0
7.881733417510986,16186000.0
7.881733417510986,16178000.0
7.881733417510986,16295000.0
7.906094312667847,16259000.0
7.906094312667847,16133000.0
7.907091379165649,16177000.0
7.931771755218506,16232000.0
7.931771755218506,16227000.0
7.931771755218506,16148000.0
7.93277907371521,16199000.0
7.9561920166015625,16192000.0
7.9561920166015625,16209000.0
7.957158088684082,16332000.0
7.981597900390625,16180000.0
7.981597900390625,16217000.0
7.981597900390625,16211000.0
8.006091833114624,16148000.0
8.006091833114624,16236000.0
8.00705361366272,16074000.0
8.031343936920166,16170000.0
8.031343936920166,16225000.0
8.032342195510864,16182000.0
8.05582857131958,16272000.0
8.056785583496094,16180000.0
8.056785583496094,16237000.0
8.081242799758911,16246000.0
8.081242799758911,16203000.0
8.081242799758911,16147000.0
8.106487274169922,16328000.0
8.106487274169922,16282000.0
8.106487274169922,16274000.0
8.131192445755005,16177000.0
8.131864070892334,16224000.0
8.131864070892334,16191000.0
8.155757904052734,16232000.0
8.156757116317749,16315000.0
8.157143592834473,16136000.0
8.180835723876953,16170000.0
8.181870937347412,16249000.0
8.181870937347412,16170000.0
8.206331491470337,16223000.0
8.206331491470337,16242000.0
8.206331491470337,16197000.0
8.231776237487793,16212000.0
8.231776237487793,16224000.0
8.232174396514893,16265000.0
8.256653547286987,16213000.0
8.256890535354614,16216000.0
8.257139444351196,16182000.0
8.281169414520264,16238000.0
8.281169414520264,16197000.0
8.282118797302246,16204000.0
8.306568384170532,16204000.0
8.306568384170532,16195000.0
8.306568384170532,16205000.0
8.331202030181885,16226000.0
8.331202030181885,16177000.0
8.331202030181885,16199000.0
8.356703042984009,16220000.0
8.356703042984009,16212000.0
8.356703042984009,16195000.0
8.38102674484253,16225000.0
8.382025003433228,16207000.0
8.382025003433228,16200000.0
8.406497478485107,16175000.0
8.406497478485107,16213000.0
8.406497478485107,16183000.0
8.43083930015564,16213000.0
8.431825637817383,16220000.0
8.43216347694397,16209000.0
8.455891609191895,16198000.0
8.456855058670044,16229000.0
8.457163333892822,16167000.0
8.480961799621582,16207000.0
8.481942176818848,16202000.0
8.482090473175049,16210000.0
8.50650691986084,16209000.0
8.50650691986084,16202000.0
8.50650691986084,16218000.0
8.531147003173828,16200000.0
8.531864404678345,16218000.0
8.532102823257446,16220000.0
8.555835485458374,16207000.0
8.556804895401001,16215000.0
8.557122707366943,16221000.0
8.580764055252075,16207000.0
8.581881999969482,16209000.0
8.582135200500488,16219000.0
8.605900049209595,16184000.0
8.606863260269165,16228000.0
8.607109546661377,16200000.0
8.631778955459595,16217000.0
8.631778955459595,16216000.0
8.631778955459595,16207000.0
8.656703472137451,16194000.0
8.65729832649231,16201000.0
8.657621622085571,16201000.0
8.65786623954773,16212000.0
8.681556224822998,16206000.0
8.681556224822998,16210000.0
8.68215298652649,16214000.0
8.706562042236328,16199000.0
8.706928014755249,16189000.0
8.707172155380249,16199000.0
8.73101544380188,16222000.0
8.731888771057129,16211000.0
8.732139110565186,16207000.0
8.756616353988647,16205000.0
8.756616353988647,16209000.0
8.756616353988647,16213000.0
8.781189918518066,16215000.0
8.781189918518066,16197000.0
8.782134532928467,16194000.0
8.80658507347107,16207000.0
8.806884765625,16234000.0
8.807131290435791,16209000.0
8.830790042877197,16214000.0
8.831850051879883,16209000.0
8.831850051879883,16212000.0
8.85641098022461,16207000.0
8.85641098022461,16210000.0
8.85641098022461,16225000.0
8.881648302078247,16193000.0
8.881648302078247,16207000.0
8.882183313369751,16206000.0
8.905945062637329,16221000.0
8.906908988952637,16213000.0
8.907104969024658,16208000.0
8.93077802658081,16227000.0
8.93180775642395,16208000.0
8.932060718536377,16219000.0
8.956514596939087,16222000.0
8.956514596939087,16202000.0
8.956514596939087,16197000.0
8.981213331222534,16216000.0
8.981890439987183,16203000.0
8.98213005065918,16214000.0
9.005861520767212,16214000.0
9.00683879852295,16192000.0
9.007085084915161,16211000.0
9.0307297706604,16216000.0
9.03192400932312,16200000.0
9.032172203063965,16216000.0
9.055917739868164,16216000.0
9.056881189346313,16208000.0
9.057103872299194,16210000.0
9.080744743347168,16205000.0
9.081778287887573,16199000.0
9.081778287887573,16215000.0
9.10580062866211,16211000.0
9.10686469078064,16210000.0
9.107111930847168,16199000.0
9.13153886795044,16210000.0
9.13153886795044,16206000.0
9.13153886795044,16202000.0
9.155750513076782,16219000.0
9.156764030456543,16218000.0
9.156764030456543,16197000.0
9.181495666503906,16210000.0
9.181495666503906,16212000.0
9.182077169418335,16214000.0
9.206316947937012,16207000.0
9.20690131187439,16212000.0
9.207154273986816,16231000.0
9.231133460998535,16221000.0
9.231873273849487,16209000.0
9.23212218284607,16214000.0
9.256560564041138,16213000.0
9.256560564041138,16216000.0
9.257138013839722,16201000.0
9.281731128692627,16200000.0
9.281731128692627,16228000.0
9.281731128692627,16214000.0
9.306239128112793,16214000.0
9.306239128112793,16210000.0
9.3072030544281,16226000.0
9.330766916275024,16199000.0
9.331895589828491,16213000.0
9.332139015197754,16209000.0
9.356616973876953,16219000.0
9.356616973876953,16206000.0
9.356616973876953,16195000.0
9.381420612335205,16216000.0
9.382400751113892,16214000.0
9.382400751113892,16204000.0
9.382400751113892,16209000.0
9.406609296798706,16219000.0
9.40691590309143,16217000.0
9.407161712646484,16205000.0
9.43117904663086,16206000.0
9.43117904663086,16216000.0
9.43214201927185,16218000.0
9.456569910049438,16214000.0
9.456569910049438,16220000.0
9.457163572311401,16216000.0
9.480824708938599,16209000.0
9.48187255859375,16202000.0
9.48187255859375,16213000.0
9.506317615509033,16204000.0
9.506317615509033,16217000.0
9.507279872894287,16209000.0
9.531656503677368,16207000.0
9.531656503677368,16210000.0
9.532123804092407,16209000.0
9.5565927028656,16205000.0
9.556888580322266,16220000.0
9.557133436203003,16231000.0
9.58117127418518,16216000.0
9.58117127418518,16189000.0
9.582136631011963,16216000.0
9.606552124023438,16229000.0
9.606896877288818,16213000.0
9.607145071029663,16206000.0
9.63112998008728,16201000.0
9.632127285003662,16197000.0
9.632127285003662,16221000.0
9.655913352966309,16232000.0
9.6568763256073,16205000.0
9.657118797302246,16210000.0
9.681740045547485,16209000.0
9.681740045547485,16210000.0
9.681740045547485,16217000.0
9.706275939941406,16208000.0
9.706275939941406,16202000.0
9.707148313522339,16187000.0
9.731722593307495,16230000.0
9.731722593307495,16193000.0
9.732267618179321,16226000.0
9.756028413772583,16210000.0
9.756911754608154,16214000.0
9.757163763046265,16213000.0
9.780902624130249,16227000.0
9.781899690628052,16231000.0
9.782119750976562,16208000.0
9.806597232818604,16254000.0
9.806597232818604,16182000.0
9.806597232818604,16217000.0
9.831405401229858,16222000.0
9.831405401229858,16206000.0
9.831405401229858,16187000.0
9.856612205505371,16215000.0
9.856913328170776,16214000.0
9.857163906097412,16184000.0
9.881183624267578,16214000.0
9.881183624267578,16202000.0
9.882134914398193,16182000.0
9.90656304359436,16219000.0
9.90656304359436,16208000.0
9.90656304359436,16204000.0
9.9316987991333,16224000.0
9.9316987991333,16205000.0
9.9316987991333,16275000.0
9.956196546554565,16222000.0
9.956902265548706,16196000.0
9.957155704498291,16215000.0
9.980973720550537,16212000.0
9.981971025466919,16212000.0
9.982122421264648,16215000.0
