emg_value
16653
16656
16657
16650
16641
16646
16648
16643
16641
16641
16653
16638
16643
16647
16631
16643
16645
16636
16649
16643
16642
16645
16651
16651
16651
16650
16649
16646
16649
16651
16650
16648
16645
16647
16645
16648
16647
16651
16646
16637
16649
16647
16646
16643
16644
16644
16643
16647
16649
16649
16648
16652
16654
16647
16652
16649
16651
16651
16653
16651
16650
16643
16643
16643
16645
16648
16634
16645
16648
16645
16646
16646
16646
16646
16645
16647
16652
16651
16649
16654
16653
16646
16648
16651
16656
16642
16648
16649
16645
16643
16644
16651
16635
16645
16644
16640
16646
16645
16644
16642
16642
16636
16640
16640
16644
16646
16645
16653
16648
16650
16650
16648
16644
16649
16645
16649
16643
16652
16651
16647
16645
16645
16642
16642
16642
16640
16636
16641
16636
16639
16639
16642
16647
16649
16644
16650
16652
16647
16649
16660
16654
16653
16652
16652
16649
16646
16645
16645
16642
16642
16646
16642
16643
16639
16640
16644
16647
16646
16647
16643
16646
16652
16646
16647
16652
16655
16651
16647
16648
16647
16649
16646
16658
16648
16645
16639
16644
16646
16645
16642
16640
16641
16641
16641
16645
16645
16647
16645
16636
16644
16647
16648
16648
16648
16649
16650
16650
16645
16649
16650
16637
16645
16639
16637
16639
16638
16649
16641
16636
16642
16630
16636
16639
16643
16641
16644
16644
16648
16647
16652
16652
16648
16650
16654
16645
16645
16644
16645
16644
16644
16640
16639
16639
16644
16646
16642
16633
16640
16640
16644
16641
16643
16642
16647
16649
16649
16646
16654
16647
16653
16650
16651
16650
16647
16649
16645
16649
16645
16643
16637
16641
16649
16645
16643
16634
16637
16638
16639
16641
16643
16642
16643
16643
16646
16645
16649
16646
16645
16648
16646
16647
16644
16643
16644
16640
16640
16638
16635
16648
16644
16643
16640
16637
16637
16637
16641
16640
16642
16641
16643
16648
16647
16645
16649
16647
16650
16647
16647
16646
16645
16642
16641
16642
16638
16641
16638
16644
16643
16641
16642
16632
16639
16640
16637
16642
16644
16646
16646
16648
16647
16648
16649
16646
16647
16649
16646
16647
16648
16640
16643
16642
16643
16637
16646
16642
16643
16641
16640
16638
16642
16637
16640
16640
16643
16645
16648
16647
16647
16649
16647
16648
16647
16646
16646
16645
16646
16641
16639
16639
16649
16642
16642
16639
16640
16638
16641
16632
16640
16637
16638
16642
16639
16644
16647
16647
16648
16648
16647
16647
16647
16645
16644
16645
16643
16652
16646
16642
16639
16637
16640
16640
16636
16639
16634
16641
16641
