emg_value
0
-2
-7
-13
-17
-18
-19
-18
-14
-9
-2
5
9
7
4
6
12
16
21
28
39
51
60
67
77
90
100
101
94
82
68
53
39
25
9
-11
-33
-49
-61
-79
-103
-118
-118
-113
-106
-97
-87
-80
-71
-58
-46
-36
-25
-10
7
20
29
38
45
52
58
65
71
66
54
45
39
31
19
10
6
7
10
13
9
-1
-12
-17
-16
-4
16
34
41
33
13
-5
-18
-28
-42
-59
-73
-79
-79
-79
-77
-69
-56
-43
-32
-20
-8
1
9
18
31
44
54
67
83
92
93
88
84
81
77
71
60
44
28
14
1
-7
-9
-2
5
3
-7
-19
-30
-44
-54
-57
-54
-45
-29
-15
-9
-12
-17
-18
-20
-26
-35
-47
-61
-70
-70
-66
-65
-62
-54
-43
-32
-18
-3
8
17
32
58
91
117
131
134
127
108
83
61
41
20
5
-5
-20
-35
-48
-56
-58
-59
-60
-56
-49
-41
-33
-28
-26
-23
-20
-19
-16
-7
0
4
7
5
-1
-12
-21
-27
-35
-44
-43
-34
-25
-15
-1
15
32
50
73
95
107
107
102
94
83
76
74
72
61
40
19
6
-1
-12
-29
-43
-53
-65
-80
-97
-106
-108
-104
-95
-81
-65
-48
-29
-6
22
49
65
74
83
93
93
82
64
42
17
-5
-20
-31
-41
-47
-47
-48
-55
-64
-63
-51
-36
-24
-16
-12
-6
3
15
27
40
55
71
82
84
75
55
32
7
-21
-45
-57
-63
-68
-78
-88
-90
-84
-70
-51
-34
-24
-21
-16
-4
10
22
30
39
54
64
67
65
63
60
50
38
29
19
7
-1
-4
-3
8
32
54
66
69
66
64
65
65
61
50
30
8
-5
-18
-35
-56
-72
-79
-87
-101
-115
-120
-113
-95
-73
-52
-36
-23
-11
-5
-5
-5
0
9
19
31
42
47
49
53
62
66
58
42
19
-4
-22
-32
-40
-45
-43
-37
-31
-21
-5
10
21
25
21
14
11
13
15
11
4
3
7
7
0
-8
-8
0
10
10
0
-11
-18
-20
-23
-31
-36
-31
-20
-7
4
13
20
27
33
36
34
32
32
37
48
57
63
69
71
64
52
42
33
21
5
-12
-33
-50
-56
-47
-33
-21
-13
-11
-17
-25
-32
-42
-53
-61
-62
-63
-66
-71
-77
-79
-77
-76
-77
-78
-74
-64
-52
-41
-26
-6
14
30
44
58
71
84
97
109
111
108
105
107
109
103
89
76
67
63
58
43
21
0
-20
-42
-60
-70
-75
-74
-73
-70
-66
-57
-48
-38
-23
-7
3
10
15
16
16
15
15
17
20
20
25
38
48
47
37
16
-7
-22
-28
-29
-22
-12
-10
-16
-17
-6
6
6
-7
-22
-40
-65
-84
-89
-87
-82
-73
-65
-57
-51
-44
-40
-36
-26
-9
8
20
28
36
48
62
80
95
101
97
94
99
103
102
97
89
81
72
57
38
12
-19
-45
-60
-74
-88
-96
-92
-79
-67
-57
-47
-36
-26
-18
-11
0
21
47
66
73
68
63
63
64
64
66
62
48
27
-4
-46
-78
-89
-94
-101
-106
-102
-93
-85
-74
-53
-31
-18
-10
-2
0
-1
-3
-7
-9
-6
-2
-1
-5
-9
-5
1
5
6
9
14
22
32
47
64
79
90
99
103
97
85
70
52
33
11
-7
-21
-33
-46
-60
-72
-80
-83
-86
-93
-98
-91
-76
-58
-41
-25
-8
9
36
73
102
114
120
125
129
124
112
98
80
53
25
2
-14
-32
-50
-64
-73
-81
-89
-94
-97
-96
-89
-73
-48
-26
-13
-7
-2
9
26
40
46
44
43
51
66
74
68
52
32
14
-4
-34
-70
-91
-95
-93
-91
-86
-79
-72
-66
-60
-53
-46
-36
-20
-3
15
43
82
123
158
176
169
144
115
83
47
12
-13
-31
-49
-67
-80
-82
-77
-73
-72
-70
-60
-45
-16
25
55
64
63
60
57
52
46
38
25
8
-5
-12
-20
-32
-40
-40
-38
-43
-52
-56
-51
-40
-27
-14
-6
2
14
24
30
29
29
32
41
52
57
52
37
21
8
-3
-11
-15
-16
-18
-20
-18
-13
-2
15
40
67
91
102
97
76
46
14
-17
-48
-70
-84
-94
-107
